uid,breed,ani_age,date,weight,is_medical,product_group,product_name,product_count,wellness_plan,visit_number,visit_more_than_once,max_num_visit,first_visit_spend,total_future_spend
2_2561,Tibetan Spaniel,2.0,2020-03-15,10.0,0,Boarding,Daycare Half Day,0,0,1,1,23,15.0,342.1
2_2598,Shih Tzu,10.0,2020-04-03,0.0,0,Boarding,Daycare Half Day,0,16,1,1,36,15.0,2355.0
2_2617,Cavalier King Charles Spaniel,5.0,2020-09-18,20.0,0,Boarding,$30 Double Bubble BEN & D/C 09-18-2020 -> 09-18-2020,0,0,1,1,4,30.0,539.0
2_2618,Labradoodle,8.0,2020-03-12,48.0,0,Boarding,Boarding (Additional Pet),0,0,1,1,4,150.0,340.0
2_2679,Golden Retriever,2.0,2020-03-08,58.0,0,Boarding,Daycare Half Day,0,2,1,0,1,60.0,0.0
2_2679,Golden Retriever,2.0,2020-03-08,58.0,0,Boarding,DC Punch 1 Dog 5 (1/2) Days,0,2,1,0,1,60.0,0.0
2_2716,German Spitz (klein),4.0,2020-03-25,,0,Boarding,DC Punch 1 Dog 11 Days,0,19,1,1,28,200.0,2319.85
2_2716,German Spitz (klein),4.0,2020-03-25,,0,Boarding,Daycare,0,19,1,1,28,200.0,2319.85
2_2733,Bichon X,12.0,2020-08-19,8.5,0,Boarding,1 DOG 1/2 DAY LATE CHECK OUT 08-19-2020 -> 08-22-2020,0,0,1,0,1,135.0,0.0
2_2733,Bichon X,12.0,2020-08-19,8.5,0,Boarding,Boarding 08-19-2020 -> 08-22-2020,0,0,1,0,1,135.0,0.0
2_2740,Mixed Breed - Large,3.0,2020-09-20,105.0,0,Boarding,1 DOG FULL DAY LATE CHARGE 09-20-2020 -> 09-24-2020,0,0,1,1,2,185.0,150.0
2_2740,Mixed Breed - Large,3.0,2020-09-20,105.0,0,Boarding,Boarding 09-20-2020 -> 09-24-2020,0,0,1,1,2,185.0,150.0
2_2743,Yorkshire Terrier,4.0,2020-06-18,14.0,0,Boarding,Boarding,0,0,1,0,1,105.0,0.0
2_2743,Yorkshire Terrier,4.0,2020-06-18,14.0,0,Boarding,1 DOG FULL DAY LATE CHARGE,0,0,1,0,1,105.0,0.0
2_2747,Bull Mastiff,2.0,2020-04-15,82.0,0,Boarding,Boarding,0,0,1,1,14,65.0,1149.26
2_2747,Bull Mastiff,2.0,2020-04-15,82.0,0,Boarding,1 DOG FULL DAY LATE CHARGE,0,0,1,1,14,65.0,1149.26
2_2762,German Shepherd,2.0,2020-03-18,59.6,0,Boarding,Daycare,0,0,1,0,1,25.0,0.0
2_2763,0.0,5.0,2020-10-17,6.4,0,Staff Bath,Basic Bath 10-17-2020 -> 10-26-2020,0,0,1,0,1,390.0,0.0
2_2763,0.0,5.0,2020-10-17,6.4,0,Boarding,Boarding 10-17-2020 -> 10-26-2020,0,0,1,0,1,390.0,0.0
2_2770,Poodle (standard),1.0,2020-03-27,20.0,0,Boarding,Boarding,0,0,1,0,1,40.0,0.0
2_2771,Cocker Spaniel,11.0,2020-03-27,35.0,0,Boarding,Boarding (Additional Pet),0,0,1,0,1,25.0,0.0
2_2772,Cavalier King Charles Spaniel X,1.0,2020-03-27,10.0,0,Boarding,Boarding (Additional Pet),0,0,1,0,1,25.0,0.0
2_2774,Soft-Coated Wheaten Terrier,12.0,2020-07-20,45.0,0,Staff Bath,Basic Bath,0,0,1,1,4,270.0,565.0
2_2774,Soft-Coated Wheaten Terrier,12.0,2020-07-20,45.0,0,Boarding,Boarding,0,0,1,1,4,270.0,565.0
2_2776,German Shepherd,2.0,2020-03-06,55.0,0,Grooming (Full Service),Full Service Groom,0,9,1,1,19,68.0,1073.0
2_2783,Labrador,51.0,2020-06-15,50.0,0,Boarding,Daycare,0,2,1,1,6,100.0,515.0
2_2783,Labrador,51.0,2020-06-16,50.0,0,Boarding,Daycare,0,2,1,1,6,100.0,515.0
2_2783,Labrador,51.0,2020-06-17,50.0,0,Boarding,Daycare,0,2,1,1,6,100.0,515.0
2_2783,Labrador,51.0,2020-06-18,50.0,0,Boarding,Daycare,0,2,1,1,6,100.0,515.0
2_2790,Miniature Australian Shepard,2.0,2020-07-02,23.0,0,Staff Bath,Basic Bath,0,0,1,1,7,100.0,419.0
2_2790,Miniature Australian Shepard,2.0,2020-07-02,23.0,0,Boarding,Boarding (Additional Pet),0,0,1,1,7,100.0,419.0
2_2796,0.0,3.0,2020-07-03,2.0,0,Boarding,Boarding,0,0,1,0,1,215.0,0.0
2_2796,0.0,3.0,2020-07-03,2.0,0,Boarding,1 DOG 1/2 DAY LATE CHECK OUT,0,0,1,0,1,215.0,0.0
2_2808,Golden Retriever,2.0,2020-03-15,41.0,0,Boarding,Boarding,0,0,1,1,24,90.0,1359.0
2_2808,Golden Retriever,2.0,2020-03-15,41.0,0,Staff Bath,Basic Bath,0,0,1,1,24,90.0,1359.0
2_2810,Poodle (toy),9.0,2020-03-12,7.0,0,Boarding,Daycare (Additional Pet),0,0,1,1,48,76.0,3551.01
2_2810,Poodle (toy),9.0,2020-03-12,7.0,0,Grooming (Full Service),Full Service Groom,0,0,1,1,48,76.0,3551.01
2_2811,Poodle (miniature),3.0,2020-03-12,4.0,0,Boarding,Daycare,0,0,1,1,50,81.0,2944.85
2_2811,Poodle (miniature),3.0,2020-03-12,4.0,0,Grooming (Full Service),Full Service Groom,0,0,1,1,50,81.0,2944.85
2_2827,Miniature Golden Doodle,3.0,2020-03-10,30.0,0,Boarding,Boarding,0,14,1,1,35,215.0,1715.29
2_2827,Miniature Golden Doodle,3.0,2020-03-10,30.0,0,Boarding,1 DOG 1/2 DAY LATE CHECK OUT,0,14,1,1,35,215.0,1715.29
2_2840,Mixed Breed - Medium,2.0,2020-03-05,40.0,0,Boarding,Daycare,0,0,1,1,17,25.0,433.0
2_2841,Portuguese Water Dog,9.0,2020-11-17,64.0,0,Staff Bath,Basic Bath,0,0,1,1,8,30.0,554.0
2_2842,Mixed Breed - Medium,5.0,2020-03-10,45.0,0,Boarding,Boarding,0,0,1,0,1,170.0,0.0
2_2842,Mixed Breed - Medium,5.0,2020-03-10,45.0,0,Staff Bath,Nail Trim,0,0,1,0,1,170.0,0.0
2_2843,Dachshund (long Haired),4.0,2020-03-10,17.0,0,Boarding,Boarding (Additional Pet),0,0,1,0,1,110.0,0.0
2_2843,Dachshund (long Haired),4.0,2020-03-10,17.0,0,Staff Bath,Nail Trim,0,0,1,0,1,110.0,0.0
2_2898,Yorkshire Terrier,13.0,2020-03-09,13.0,0,Boarding,1 DOG FULL DAY LATE CHARGE,0,29,1,1,56,65.0,4285.6
2_2898,Yorkshire Terrier,13.0,2020-03-09,13.0,0,Boarding,Boarding,0,29,1,1,56,65.0,4285.6
2_2902,Labrador Retriever,8.0,2020-09-17,95.0,0,Boarding,$30 Double Bubble BEN & D/C 09-17-2020 -> 09-17-2020,0,0,1,1,5,60.0,310.0
2_2904,Chihuahua (long Coat),11.0,2020-10-15,8.14,0,Boarding,Boarding 10-15-2020 -> 10-19-2020,0,0,1,1,2,195.0,185.0
2_2904,Chihuahua (long Coat),11.0,2020-10-15,8.14,0,Boarding,1 DOG FULL DAY LATE CHARGE,0,0,1,1,2,195.0,185.0
2_2904,Chihuahua (long Coat),11.0,2020-10-15,8.14,0,Staff Bath,Nail Trim (Kennel Staff),0,0,1,1,2,195.0,185.0
2_2918,Mixed Breed - Small,12.0,2020-03-05,13.0,0,Boarding,Daycare (Additional Pet),0,23,1,1,32,150.0,2713.0
2_2918,Mixed Breed - Small,12.0,2020-03-05,13.0,0,Boarding,DC PUNCH 2ND DOG 11 DAYS,0,23,1,1,32,150.0,2713.0
2_2919,Golden Doodle,1.0,2020-04-22,30.0,0,Staff Bath,Basic Bath,0,0,1,1,7,35.0,260.0
2_2919,Golden Doodle,1.0,2020-04-22,30.0,0,Boarding,$15 DAYCARE COVID SPECIAL,0,0,1,1,7,35.0,260.0
2_2936,Siberian Husky,4.0,2020-11-20,48.0,1,Professional Services,Examination,0,0,1,1,4,258.99,637.85
2_2936,Siberian Husky,4.0,2020-11-20,48.0,1,Vaccinations,Bordetella (Injectable),0,0,1,1,4,258.99,637.85
2_2936,Siberian Husky,4.0,2020-11-20,48.0,1,Vaccinations,Canine Rabies (1 year),0,0,1,1,4,258.99,637.85
2_2936,Siberian Husky,4.0,2020-11-20,48.0,0,Boarding,Holiday Boarding 11-20-2020 -> 11-23-2020,0,0,1,1,4,258.99,637.85
2_2936,Siberian Husky,4.0,2020-11-20,48.0,1,Vaccinations,DHLPP (1 year),0,0,1,1,4,258.99,637.85
2_2943,Labrador Retriever,2.0,2020-03-20,45.0,0,Boarding,Daycare,0,0,1,1,3,25.0,310.0
2_2944,Golden Doodle,3.0,2020-04-27,60.0,0,Boarding,$15 DAYCARE COVID SPECIAL,0,0,1,0,1,35.0,0.0
2_2944,Golden Doodle,3.0,2020-04-27,60.0,0,Staff Bath,Basic Bath,0,0,1,0,1,35.0,0.0
2_2985,Shiba Inu,8.0,2020-04-03,,0,Boarding,Boarding,0,0,1,1,8,80.0,651.99
2_3026,Cavalier King Charles Spaniel,3.0,2020-08-10,11.0,0,Staff Bath,Basic Bath,0,0,1,1,3,45.0,305.0
2_3026,Cavalier King Charles Spaniel,3.0,2020-08-10,11.0,0,Boarding,Daycare Half Day 08-10-2020 -> 08-10-2020,0,0,1,1,3,45.0,305.0
2_3037,Siberian Husky,1.0,2020-04-10,,0,Boarding,$15 DAYCARE COVID SPECIAL,0,2,1,1,15,15.0,662.0
2_3050,Yorkshire Terrier,2.0,2020-06-18,7.7,0,Staff Bath,Basic Bath,0,0,1,1,6,60.0,762.38
2_3057,Bull Dog,3.0,2020-05-29,85.0,0,Boarding,Boarding (Additional Pet),0,9,1,1,18,50.0,2419.63
2_3060,0.0,,2020-05-21,0.0,0,Boarding,Daycare,0,0,1,1,9,35.0,640.0
2_3060,0.0,,2020-05-21,0.0,0,Staff Bath,Nail Trim,0,0,1,1,9,35.0,640.0
2_3068,Australian Cattle Dog,5.0,2020-03-15,64.0,0,Staff Bath,Basic Bath,0,0,1,1,3,30.0,75.0
2_3069,Australian Shepherd,4.0,2020-03-15,57.8,0,Staff Bath,Basic Bath,0,0,1,1,3,30.0,75.0
2_3092,Mixed Breed - Large,11.0,2020-05-29,68.0,0,Boarding,Boarding,0,0,1,0,1,80.0,0.0
2_3115,Yorkshire Terrier,,2020-04-10,12.0,0,Staff Bath,Basic Bath,0,0,1,0,1,30.0,0.0
2_3115,Yorkshire Terrier,,2020-04-10,12.0,0,Boarding,$10 Medical / First Responder boarding,0,0,1,0,1,30.0,0.0
2_3126,Golden Doodle,1.0,2020-03-07,,0,Boarding,Daycare,0,4,1,1,37,25.0,1444.51
2_3153,Yorkshire Terrier,13.0,2020-06-16,7.0,0,Boarding,Daycare,0,10,1,1,12,100.0,2956.15
2_3153,Yorkshire Terrier,13.0,2020-06-16,7.0,0,Boarding,DC Punch 1 Dog 5 Days,0,10,1,1,12,100.0,2956.15
2_316,Pointer,7.0,2020-03-03,0.0,0,Boarding,Daycare Half Day,0,0,1,1,15,175.0,2349.0
2_316,Pointer,7.0,2020-03-03,0.0,0,Boarding,Boarding,0,0,1,1,15,175.0,2349.0
2_3161,Dachshund (min. Long Haired),3.0,2020-03-13,0.0,0,Boarding,DC Punch 1 Dog 11 Days,0,16,1,1,31,200.0,2277.7
2_3161,Dachshund (min. Long Haired),3.0,2020-03-13,0.0,0,Boarding,Daycare,0,16,1,1,31,200.0,2277.7
2_3166,Cavalier King Charles Spaniel,9.0,2020-05-15,20.0,0,Staff Bath,Basic Bath,0,0,1,1,8,280.0,836.0
2_3166,Cavalier King Charles Spaniel,9.0,2020-05-15,20.0,0,Boarding,Boarding (Additional Pet),0,0,1,1,8,280.0,836.0
2_3167,Mixed Breed - Small,2.0,2020-05-15,26.0,0,Staff Bath,Basic Bath,0,0,1,1,4,1900.0,1344.0
2_3167,Mixed Breed - Small,2.0,2020-05-15,26.0,0,Boarding,Boarding,0,0,1,1,4,1900.0,1344.0
2_3167,Mixed Breed - Small,2.0,2020-05-15,26.0,0,Boarding,2 DOGS FULL DAY LATE PICK UP,0,0,1,1,4,1900.0,1344.0
2_319,Shih Tzu,2.0,2020-06-02,0.0,0,Boarding,Boarding,0,0,1,1,10,280.0,753.42
2_3193,Schnauzer (miniature),13.0,2020-04-02,20.0,0,Staff Bath,Nail Trim,0,2,1,1,3,10.0,140.0
2_3209,Shih Tzu,13.0,2020-03-17,10.0,0,Boarding,Daycare,0,28,1,1,36,400.0,6454.4
2_3209,Shih Tzu,13.0,2020-03-17,10.0,0,Boarding,DC Punch 1 Dog 11 Days,0,28,1,1,36,400.0,6454.4
2_3218,Yorkshire Terrier,13.0,2020-09-24,9.0,1,Wellness Plan Fees,Wellness Subscription Fee,0,0,1,1,11,78.0,401.0
2_3281,Siberian Husky,4.0,2020-03-06,0.0,0,Boarding,Boarding,0,0,1,1,69,65.0,8405.07
2_3281,Siberian Husky,4.0,2020-03-06,0.0,0,Boarding,Daycare,0,0,1,1,69,65.0,8405.07
2_3282,Miniature Pinscher,4.0,2020-03-06,0.0,0,Boarding,Boarding (Additional Pet),0,0,1,1,73,45.0,5171.99
2_3282,Miniature Pinscher,4.0,2020-03-06,0.0,0,Boarding,Daycare (Additional Pet),0,0,1,1,73,45.0,5171.99
2_3287,Samoyed,6.0,2020-10-19,75.0,1,Laboratory - In-house,Vetscan Rapid Heartworm Test,0,0,1,1,5,106.99,162.08
2_3287,Samoyed,6.0,2020-10-19,75.0,1,Vaccinations,DHLPP (3 year),0,0,1,1,5,106.99,162.08
2_3287,Samoyed,6.0,2020-10-19,75.0,1,Professional Services,Recheck Exam,0,0,1,1,5,106.99,162.08
2_3305,Mixed Breed - Medium,2.0,2020-03-09,38.0,0,Staff Bath,Basic Bath,0,0,1,1,12,210.0,3276.0
2_3305,Mixed Breed - Medium,2.0,2020-03-09,38.0,0,Boarding,Boarding,0,0,1,1,12,210.0,3276.0
2_3324,Welsh Corgi (cardigan),1.0,2020-05-01,21.0,0,Boarding,$15 DAYCARE COVID SPECIAL,0,0,1,0,1,25.0,0.0
2_3324,Welsh Corgi (cardigan),1.0,2020-05-01,21.0,0,Staff Bath,Nail Trim,0,0,1,0,1,25.0,0.0
2_3328,Golden Retriever,4.0,2020-06-21,77.0,0,Boarding,Boarding (Additional Pet),0,0,1,0,1,25.0,0.0
2_3329,Shih Tzu,5.0,2020-06-21,11.0,0,Boarding,Boarding,0,0,1,0,1,40.0,0.0
2_3330,Labradoodle,10.0,2020-03-09,60.0,0,Boarding,1st dog DOUBLE DOG MONDAY,0,0,1,1,3,25.0,154.42
2_3335,Yorkshire Terrier,2.0,2020-09-24,0.0,0,Retail,Acana wholesome grains Beef 11.5lb 09-24-2020 -> 09-28-2020,0,0,1,0,1,192.53,0.0
2_3335,Yorkshire Terrier,2.0,2020-09-24,0.0,0,Boarding,Boarding 09-24-2020 -> 09-28-2020,0,0,1,0,1,192.53,0.0
2_3360,Miniature Golden Doodle,2.0,2020-04-13,33.0,0,Boarding,$15 DAYCARE COVID SPECIAL,0,0,1,0,1,25.0,0.0
2_3360,Miniature Golden Doodle,2.0,2020-04-13,33.0,0,Staff Bath,Nail Trim,0,0,1,0,1,25.0,0.0
2_3361,Shih Tzu,4.0,2020-06-19,16.0,0,Grooming (Full Service),Full Service Groom,0,0,1,1,2,50.0,50.0
2_3362,Siberian Husky,3.0,2020-03-10,43.2,0,Boarding,Daycare (Additional Pet),0,0,1,1,66,20.0,2083.0
2_3364,Pitbull,1.0,2020-04-12,8.0,0,Boarding,Boarding,0,5,1,1,15,72.0,890.09
2_3388,Golden Retriever,1.0,2020-03-04,51.0,0,Boarding,1 DOG 1/2 DAY LATE CHECK OUT,0,0,1,1,11,750.0,2934.0
2_3388,Golden Retriever,1.0,2020-03-04,51.0,0,Boarding,Boarding,0,0,1,1,11,750.0,2934.0
2_3395,Maltese X,7.0,2020-10-14,20.0,0,Boarding,Daycare (Additional Pet) 10-14-2020 -> 10-14-2020,0,0,1,1,4,15.0,75.0
2_3395,Maltese X,7.0,2020-10-14,20.0,0,Retail,$1 poop bag roll,0,0,1,1,4,15.0,75.0
2_3439,Schnauzer (miniature),2.0,2020-09-10,20.0,1,Professional Services,Examination,0,0,1,1,2,269.98,242.54
2_3439,Schnauzer (miniature),2.0,2020-09-10,20.0,1,Professional Services,Anal Sac Expression,0,0,1,1,2,269.98,242.54
2_3439,Schnauzer (miniature),2.0,2020-09-10,20.0,1,Medication,Cytopoint 50.1-60 lbs Injectable,0,0,1,1,2,269.98,242.54
2_3439,Schnauzer (miniature),2.0,2020-09-10,20.0,1,Parasite Control,"Heartgard Plus, 51-100#/Brown (Single)",0,0,1,1,2,269.98,242.54
2_3439,Schnauzer (miniature),2.0,2020-09-10,20.0,1,Laboratory - In-house,Vetscan Rapid Heartworm Test,0,0,1,1,2,269.98,242.54
2_3472,Beagle,8.0,2020-09-28,25.0,1,Professional Services,Examination,0,0,1,1,5,74.99,539.0
2_3472,Beagle,8.0,2020-09-28,25.0,1,Vaccinations,Leptospirosis (1 year),0,0,1,1,5,74.99,539.0
2_3491,Golden Doodle,1.0,2020-08-13,50.0,0,Boarding,1 DOG FULL DAY LATE CHARGE 08-13-2020 -> 08-18-2020,0,0,1,1,5,276.24,547.0
2_3491,Golden Doodle,1.0,2020-08-13,50.0,0,Boarding,Boarding 08-13-2020 -> 08-18-2020,0,0,1,1,5,276.24,547.0
2_3491,Golden Doodle,1.0,2020-08-13,50.0,0,Retail,Zignature Lamb 4lb 08-13-2020 -> 08-18-2020,0,0,1,1,5,276.24,547.0
2_3508,Boston Terrier,4.0,2020-07-09,25.0,0,Boarding,Boarding,0,0,1,1,7,115.0,600.0
2_3508,Boston Terrier,4.0,2020-07-09,25.0,0,Boarding,2 DOGS 1/2 DAY LATE PICK UP,0,0,1,1,7,115.0,600.0
2_3508,Boston Terrier,4.0,2020-07-09,25.0,0,Staff Bath,Nail Trim,0,0,1,1,7,115.0,600.0
2_3509,Boston Terrier,2.0,2020-07-09,12.0,0,Staff Bath,Nail Trim,0,0,1,1,7,60.0,635.0
2_3509,Boston Terrier,2.0,2020-07-09,12.0,0,Boarding,Boarding (Additional Pet),0,0,1,1,7,60.0,635.0
2_3523,Pitbull,1.0,2020-04-19,0.0,0,Boarding,Boarding,0,0,1,1,6,101.0,541.05
2_3523,Pitbull,1.0,2020-04-19,0.0,0,Boarding,1 DOG 1/2 DAY LATE CHECK OUT,0,0,1,1,6,101.0,541.05
2_3523,Pitbull,1.0,2020-04-19,0.0,0,Staff Bath,Basic Bath,0,0,1,1,6,101.0,541.05
2_3536,Pitbull,1.0,2020-10-27,51.0,0,Boarding,$30 Double Bubble BEN & D/C 10-27-2020 -> 10-27-2020,0,0,1,1,2,30.0,25.0
2_354,Goldendoodle,4.0,2020-05-30,0.0,0,Boarding,Daycare (Additional Pet),0,0,1,1,2,20.0,75.0
2_3540,Minature Schnauzer,1.0,2020-03-26,10.0,0,Boarding,1 DOG 1/2 DAY LATE CHECK OUT,0,15,1,1,25,125.0,2036.51
2_3540,Minature Schnauzer,1.0,2020-03-26,10.0,0,Boarding,Boarding,0,15,1,1,25,125.0,2036.51
2_3540,Minature Schnauzer,1.0,2020-03-26,10.0,0,Staff Bath,Basic Bath,0,15,1,1,25,125.0,2036.51
2_3564,Norwegian Forest,7.0,2020-08-02,3.0,0,Boarding,Boarding 08-02-2020 -> 08-03-2020,0,0,1,0,1,75.0,0.0
2_3564,Norwegian Forest,7.0,2020-08-02,3.0,0,Staff Bath,Nail Trim (Kennel Staff) 08-02-2020 -> 08-03-2020,0,0,1,0,1,75.0,0.0
2_3564,Norwegian Forest,7.0,2020-08-02,3.0,0,Boarding,1 DOG 1/2 DAY LATE CHECK OUT 08-02-2020 -> 08-03-2020,0,0,1,0,1,75.0,0.0
2_3569,Husky,7.0,2020-06-27,40.0,0,Staff Bath,Basic Bath,0,0,1,1,3,50.0,100.0
2_3569,Husky,7.0,2020-06-27,40.0,0,Retail,FIVE DOLLAR BAG OF TREATS,0,0,1,1,3,50.0,100.0
2_3569,Husky,7.0,2020-06-27,40.0,0,Boarding,Daycare Half Day,0,0,1,1,3,50.0,100.0
2_3585,Shepherd Mix,,2020-10-10,50.0,0,Boarding,1 DOG 1/2 DAY LATE CHECK OUT,0,0,1,0,1,55.0,0.0
2_3585,Shepherd Mix,,2020-10-10,50.0,0,Boarding,Boarding 10-10-2020 -> 10-11-2020,0,0,1,0,1,55.0,0.0
2_3590,pit bull,,2020-07-28,0.0,0,Boarding,Daycare,0,0,1,1,2,25.0,25.0
2_3596,yorkie poo,,2020-09-05,0.0,0,Boarding,Boarding (Additional Pet) 09-05-2020 -> 09-08-2020,0,0,1,1,4,75.0,175.0
2_3603,Yorkshire Terrier,10.0,2020-03-04,17.0,0,Boarding,Daycare,0,35,1,1,78,25.0,5096.67
2_3615,Chihuahua,6.0,2020-03-06,6.0,0,Boarding,Daycare Half Day,0,9,1,1,63,25.0,3108.8
2_3615,Chihuahua,6.0,2020-03-06,6.0,0,Staff Bath,Basic Bath,0,9,1,1,63,25.0,3108.8
2_3630,Pomeranian/ Red,,2020-06-01,0.0,0,Staff Bath,Basic Bath,0,0,1,1,5,150.0,570.0
2_3630,Pomeranian/ Red,,2020-06-01,0.0,0,Boarding,Boarding,0,0,1,1,5,150.0,570.0
2_3638,pit bull,7.0,2020-03-07,70.0,0,Boarding,Boarding,0,0,1,1,19,40.0,885.0
2_3649,Miniature Schnauzer,3.0,2020-03-20,0.0,0,Boarding,Daycare,0,13,1,1,12,55.0,1753.56
2_3649,Miniature Schnauzer,3.0,2020-03-20,0.0,0,Staff Bath,Basic Bath,0,13,1,1,12,55.0,1753.56
2_366,Border Collie Mix,4.0,2020-08-09,0.0,0,Boarding,Boarding 07-31-2020 -> 08-09-2020,0,0,1,1,2,360.0,480.0
2_3683,St Bernard,5.0,2020-03-10,84.0,0,Boarding,Daycare (Additional Pet),0,0,1,0,1,20.0,0.0
2_3684,Labrador Retriever,5.0,2020-03-10,20.0,0,Boarding,Daycare,0,0,1,0,1,25.0,0.0
2_3714,0.0,,2020-06-05,0.0,0,Grooming (Full Service),Full Service Groom,0,0,1,1,2,120.0,50.0
2_3715,Rodesian Ridgeback,,2020-09-06,110.0,0,Boarding,2 DOGS FULL DAY LATE PICK UP 09-06-2020 -> 09-07-2020,0,0,1,0,1,85.0,0.0
2_3715,Rodesian Ridgeback,,2020-09-06,110.0,0,Boarding,Boarding 09-06-2020 -> 09-07-2020,0,0,1,0,1,85.0,0.0
2_3716,Golden Retriever,,2020-09-05,70.0,0,Boarding,1 DOG 1/2 DAY LATE CHECK OUT,0,0,1,1,4,135.0,275.0
2_3716,Golden Retriever,,2020-09-05,70.0,0,Boarding,Boarding 09-05-2020 -> 09-08-2020,0,0,1,1,4,135.0,275.0
2_3740,Golden Doodle,,2020-10-17,0.0,0,Boarding,1 DOG FULL DAY LATE CHARGE 10-17-2020 -> 10-20-2020,0,0,1,1,2,145.0,95.0
2_3740,Golden Doodle,,2020-10-17,0.0,0,Boarding,Boarding 10-17-2020 -> 10-20-2020,0,0,1,1,2,145.0,95.0
2_3754,Pit bull mix,,2020-03-05,30.0,0,Staff Bath,Nail Trim,0,24,1,1,27,10.0,2097.33
2_3754,Pit bull mix,,2020-03-05,30.0,0,Boarding,Daycare,0,24,1,1,27,10.0,2097.33
2_3765,Chihuahua mix,,2020-05-12,0.0,0,Boarding,Daycare,0,0,1,1,3,25.0,120.0
2_3775,Boxer,,2020-05-30,16.8,0,Boarding,Daycare 1/2 Day Additional Pet,0,0,1,1,15,30.0,1620.05
2_3775,Boxer,,2020-05-30,16.8,0,Staff Bath,Basic Bath,0,0,1,1,15,30.0,1620.05
2_379,Blue Heeler,8.0,2020-07-28,0.0,1,Professional Services,Examination,0,0,1,0,1,81.39,0.0
2_379,Blue Heeler,8.0,2020-07-28,0.0,0,Retail,Primal Chicken Shredders,0,0,1,0,1,81.39,0.0
2_379,Blue Heeler,8.0,2020-07-28,0.0,1,Medication,"Metronidazole, 250 mg Tablets",0,0,1,0,1,81.39,0.0
2_379,Blue Heeler,8.0,2020-07-28,0.0,0,Retail,Orijen 6 Fish Dog 12 oz,0,0,1,0,1,81.39,0.0
2_380,Blue Heeler,6.0,2020-08-13,0.0,0,Boarding,Boarding 08-13-2020 -> 08-14-2020,0,0,1,1,12,85.0,1708.93
2_380,Blue Heeler,6.0,2020-08-13,0.0,0,Boarding,2 DOGS FULL DAY LATE PICK UP 08-13-2020 -> 08-14-2020,0,0,1,1,12,85.0,1708.93
2_3801,Golden Doodle,5.0,2020-05-22,40.0,0,Staff Bath,Nail Trim,0,0,1,1,5,25.0,301.0
2_3801,Golden Doodle,5.0,2020-05-22,40.0,0,Boarding,Daycare Half Day,0,0,1,1,5,25.0,301.0
2_3807,Labrador Retriever Yellow,,2020-05-19,75.0,0,Staff Bath,Nail Trim,0,7,1,1,12,10.0,2205.73
2_3807,Labrador Retriever Yellow,,2020-05-19,75.0,0,Boarding,Daycare,0,7,1,1,12,10.0,2205.73
2_383,German Shorthaired Pointer,5.0,2020-04-30,0.0,0,Boarding,$15 DAYCARE COVID SPECIAL,0,0,1,0,1,15.0,0.0
2_3841,Akita,4.0,2020-03-20,68.0,0,Boarding,Daycare Half Day,0,0,1,1,4,15.0,145.0
2_385,Griffon Bruxellois,10.0,2020-06-05,0.0,0,Boarding,Boarding,0,0,1,1,5,855.0,917.58
2_385,Griffon Bruxellois,10.0,2020-06-05,0.0,0,Boarding,1 DOG FULL DAY LATE CHARGE,0,0,1,1,5,855.0,917.58
2_385,Griffon Bruxellois,10.0,2020-06-05,0.0,0,Staff Bath,Basic Bath,0,0,1,1,5,855.0,917.58
2_3851,Siberian Husky,4.0,2020-05-07,42.0,0,Boarding,Boarding,0,0,1,1,20,120.0,1733.11
2_3867,Havanese,3.0,2020-11-12,11.0,0,Boarding,Boarding 11-12-2020 -> 11-16-2020,0,0,1,1,2,240.0,180.0
2_3867,Havanese,3.0,2020-11-12,11.0,0,Staff Bath,Basic Bath 11-12-2020 -> 11-16-2020,0,0,1,1,2,240.0,180.0
2_3867,Havanese,3.0,2020-11-12,11.0,0,Boarding,1 DOG FULL DAY LATE CHARGE 11-12-2020 -> 11-16-2020,0,0,1,1,2,240.0,180.0
2_3867,Havanese,3.0,2020-11-13,11.0,1,Vaccinations,Leptospirosis (1 year),0,0,1,1,2,240.0,180.0
2_3868,Siberian Husky/Retriever mix,,2020-06-12,40.0,0,Boarding,Boarding,0,0,1,1,5,110.0,285.0
2_3868,Siberian Husky/Retriever mix,,2020-06-12,40.0,0,Staff Bath,Basic Bath,0,0,1,1,5,110.0,285.0
2_3871,Pit bull mix,6.0,2020-03-12,77.0,0,Boarding,Boarding,0,0,1,1,4,120.0,250.0
2_3872,Havanese,,2020-03-12,8.0,0,Boarding,Boarding (Additional Pet),0,0,1,1,4,75.0,170.0
2_3889,Miniature Schnauzer,,2020-08-24,6.0,0,Boarding,Boarding (Additional Pet) 08-24-2020 -> 08-26-2020,0,0,1,1,2,50.0,30.0
2_3898,Shih Tzu,3.0,2020-03-30,12.0,0,Boarding,$10 Medical / First Responder boarding,0,21,1,1,40,20.0,3487.26
2_3898,Shih Tzu,3.0,2020-03-31,12.0,0,Boarding,$10 Medical / First Responder boarding,0,21,1,1,40,20.0,3487.26
2_3899,Australian Shepherd Tri Red,3.0,2020-03-13,30.0,0,Boarding,Daycare Half Day,0,10,1,1,8,60.0,450.0
2_3899,Australian Shepherd Tri Red,3.0,2020-03-13,30.0,0,Boarding,DC Punch 1 Dog 5 (1/2) Days,0,10,1,1,8,60.0,450.0
